date,coal,lignite,gas,diesel,hsd,naphtha,multi_fuel,thermal,nuclear,hydro,bhutan,wind,solar,other_re,renewables,total_ex_re,total
2023-06-10,3535.14,99.23,136.42,1.11,0.0,0.0,0.0,3771.9,104.97,405.97,5.95,439.45,326.91,19.53,785.89,4288.79,5074.68
2023-06-11,3402.56,96.04,84.37,1.11,0.0,0.0,0.0,3584.08,105.54,429.68,7.22,406.94,321.32,20.73,748.99,4126.52,4875.51
2023-06-12,3539.84,100.29,106.45,1.11,0.0,0.0,0.0,3747.69,105.98,448.19,9.13,449.51,326.25,22.87,798.63,4310.99,5109.62
2023-06-13,3502.09,96.49,133.67,1.11,0.0,0.0,0.0,3733.36,105.86,481.82,8.05,503.14,323.29,22.87,849.3,4329.09,5178.39
2023-06-14,3422.78,94.0,108.82,1.11,0.0,0.0,0.0,3626.71,105.19,502.52,11.51,532.52,324.16,20.81,877.49,4245.93,5123.42
2023-06-15,3479.09,92.49,82.6,1.11,0.0,0.0,0.0,3655.29,101.21,526.95,20.68,415.6,311.85,24.12,751.57,4304.13,5055.7
2023-06-16,3568.14,98.94,118.34,1.11,0.0,0.0,0.0,3786.53,96.17,485.97,42.16,398.85,271.97,19.49,690.31,4410.83,5101.139999999999
2023-06-17,3554.2,96.45,133.44,1.11,0.0,0.0,0.0,3785.2,96.11,499.28,43.9,423.65,227.85,20.52,672.02,4424.49,5096.51
2023-06-18,3376.35,99.53,119.73,1.11,0.0,0.0,0.0,3596.72,96.25,485.93,43.87,383.45,259.83,16.38,659.66,4222.77,4882.43
2023-06-19,3488.92,105.19,130.71,1.11,0.0,0.0,0.0,3725.93,97.53,497.57,42.1,304.01,299.0,16.15,619.16,4363.13,4982.29
2023-06-20,3497.1,105.67,126.54,1.11,0.0,0.0,0.0,3730.42,98.81,533.9,45.15,310.83,299.85,20.74,631.42,4408.28,5039.7
2023-06-21,3554.43,103.73,128.39,1.11,0.0,0.0,0.0,3787.66,100.32,538.47,43.42,291.09,294.65,22.75,608.49,4469.87,5078.36
2023-06-22,3556.97,107.09,134.67,1.11,0.0,0.0,0.0,3799.84,109.35,535.73,38.39,303.89,297.22,20.3,621.41,4483.31,5104.72
2023-06-23,3560.76,100.77,132.78,1.11,0.0,0.0,0.0,3795.42,109.79,548.86,27.91,342.29,285.59,16.37,644.25,4481.98,5126.23
2023-06-24,3468.38,99.48,123.44,1.11,0.0,0.0,0.0,3692.41,110.34,525.68,23.77,352.23,272.29,22.65,647.17,4352.2,4999.37
2023-06-25,3144.07,94.35,78.48,1.11,0.0,0.0,0.0,3318.01,110.69,507.46,18.47,271.75,262.57,14.44,548.76,3954.63,4503.39
2023-06-26,3120.48,88.02,56.7,1.11,0.0,0.0,0.0,3266.31,108.02,512.9,25.3,359.53,255.79,20.98,636.3,3912.53,4548.83
2023-06-27,3203.29,94.83,54.14,1.11,0.0,0.0,0.0,3353.37,108.7,529.88,20.97,326.33,264.89,22.47,613.69,4012.92,4626.610000000001
2023-06-28,3152.42,95.6,54.73,1.11,0.0,0.0,0.0,3303.86,106.9,534.68,25.58,353.57,265.91,17.83,637.31,3971.02,4608.33
2023-06-29,3035.52,95.28,50.67,1.11,0.0,0.0,0.0,3182.58,106.8,555.38,39.56,394.62,266.08,25.49,686.19,3884.32,4570.51
2023-06-30,2949.44,90.76,54.63,1.11,0.0,0.0,0.0,3095.94,111.05,541.14,40.18,419.49,282.54,25.52,727.55,3788.31,4515.86
2023-07-01,3090.22,93.65,51.19,1.11,0.0,0.0,0.0,3236.17,105.48,556.55,39.08,378.29,287.77,26.06,692.12,3937.28,4629.400000000001
2023-07-02,3087.85,86.94,52.19,1.11,0.0,0.0,0.0,3228.09,104.31,560.19,43.48,325.41,296.56,25.93,647.9,3936.07,4583.97
2023-07-03,3314.95,90.43,68.18,1.11,0.0,0.0,0.0,3474.67,104.85,576.31,44.16,313.16,297.31,26.75,637.22,4199.99,4837.21
2023-07-04,3382.51,86.98,71.97,1.11,0.0,0.0,0.0,3542.57,104.03,566.12,43.19,364.18,281.61,28.29,674.08,4255.91,4929.99
2023-07-05,3281.61,82.08,73.14,1.11,0.0,0.0,0.0,3437.94,99.41,550.39,43.52,357.62,267.7,29.77,655.09,4131.26,4786.35
2023-07-06,3180.58,78.18,72.01,1.11,0.0,0.0,0.0,3331.88,116.42,535.61,43.16,352.07,234.14,29.05,615.26,4027.07,4642.33
2023-07-07,3212.28,76.65,71.12,1.11,0.0,0.0,0.0,3361.16,117.61,539.28,43.54,346.93,229.45,28.6,604.98,4061.59,4666.57
2023-07-08,3055.48,72.12,53.05,1.11,0.0,0.0,0.0,3181.76,117.9,534.81,44.16,342.49,230.0,13.38,585.87,3878.63,4464.5
2023-07-09,2960.05,87.3,50.33,1.11,0.0,0.0,0.0,3098.79,117.82,432.2,46.39,312.79,258.99,12.8,584.58,3695.2,4279.78
2023-07-10,3276.63,91.15,56.55,1.11,0.0,0.0,0.0,3425.44,112.0,376.42,41.32,308.98,258.74,12.78,580.5,3955.18,4535.68
2023-07-11,3323.28,92.68,57.86,1.11,0.0,0.0,0.0,3474.93,111.86,415.91,41.14,329.72,257.35,15.53,602.6,4043.84,4646.4400000000005
2023-07-12,3383.82,87.89,55.84,1.11,0.0,0.0,0.0,3528.66,114.03,459.47,39.16,329.86,284.7,17.3,631.86,4141.32,4773.179999999999
2023-07-13,3332.14,89.82,79.06,1.11,0.0,0.0,0.0,3502.13,118.54,495.9,43.95,353.77,295.37,20.69,669.83,4160.52,4830.35
2023-07-14,3292.76,96.45,81.53,1.11,0.0,0.0,0.0,3471.85,121.99,534.2,42.86,380.36,293.71,20.23,694.3,4170.9,4865.2
2023-07-15,3236.08,94.51,79.92,1.11,0.0,0.0,0.0,3411.62,121.7,543.53,44.05,418.22,290.09,24.14,732.45,4120.9,4853.349999999999
2023-07-16,3145.04,89.95,63.01,1.11,0.0,0.0,0.0,3299.11,121.38,522.53,44.42,364.47,268.88,22.75,656.1,3987.44,4643.54
2023-07-17,3304.21,94.82,70.86,1.11,0.0,0.0,0.0,3471.0,122.28,566.82,43.51,364.21,257.09,23.1,644.4,4203.61,4848.009999999999
2023-07-18,3253.6,93.48,82.07,1.11,0.0,0.0,0.0,3430.26,119.55,562.41,43.83,441.94,239.84,25.29,707.07,4156.05,4863.12
2023-07-19,3184.44,93.76,94.13,1.11,0.0,0.0,0.0,3373.44,123.7,572.55,43.83,464.98,219.38,27.45,711.81,4113.52,4825.33
2023-07-20,3264.84,90.46,89.4,1.11,0.0,0.0,0.0,3445.81,124.98,580.88,42.77,442.98,245.24,18.75,706.97,4194.44,4901.41
2023-07-21,3315.85,91.05,92.88,1.11,0.0,0.0,0.0,3500.89,126.33,586.24,42.97,432.54,237.36,28.13,698.03,4256.43,4954.46
2023-07-22,3180.94,89.18,94.0,1.11,0.0,0.0,0.0,3365.23,130.92,579.39,43.18,433.41,225.57,27.71,686.69,4118.72,4805.41
2023-07-23,3031.62,84.3,80.97,1.11,0.0,0.0,0.0,3198.0,141.19,608.44,43.17,409.5,236.7,27.39,673.59,3990.8,4664.39
2023-07-24,3218.92,84.78,84.38,1.11,0.0,0.0,0.0,3389.19,138.0,655.57,41.2,401.28,225.19,26.91,653.38,4223.96,4877.34
2023-07-25,3249.05,89.11,85.97,1.11,0.0,0.0,0.0,3425.24,140.11,639.33,40.38,374.34,183.5,27.47,585.31,4245.06,4830.370000000001
2023-07-26,3084.15,87.55,87.42,1.11,0.0,0.0,0.0,3260.23,143.55,647.81,43.31,373.06,200.84,27.53,601.43,4094.9,4696.33
2023-07-27,3015.92,83.77,87.46,1.11,0.0,0.0,0.0,3188.26,144.01,675.46,44.39,448.54,182.39,30.26,661.19,4052.12,4713.3099999999995
2023-07-28,2900.37,75.3,75.73,1.11,0.0,0.0,0.0,3052.51,142.74,679.55,43.75,497.33,234.64,27.46,759.43,3918.55,4677.9800000000005
2023-07-29,2756.29,75.96,58.46,1.11,0.0,0.0,0.0,2891.82,141.45,678.38,44.49,541.14,263.92,27.07,832.13,3756.14,4588.2699999999995
2023-07-30,2804.06,81.48,54.81,1.11,0.0,0.0,0.0,2941.46,142.21,683.76,43.78,466.35,278.41,31.64,776.4,3811.21,4587.61
2023-07-31,3018.45,84.09,81.29,1.11,0.0,0.0,0.0,3184.94,142.81,706.94,39.57,492.69,280.69,32.4,805.78,4074.26,4880.04
2023-08-01,3010.16,88.72,89.68,1.11,0.0,0.0,0.0,3189.67,142.72,685.33,43.95,586.53,278.35,30.54,895.42,4061.67,4957.09
2023-08-02,2929.72,88.64,79.35,1.11,0.0,0.0,0.0,3098.82,142.93,681.3,36.74,610.52,251.78,30.24,892.54,3959.79,4852.33
2023-08-03,2978.58,89.21,76.89,1.11,0.0,0.0,0.0,3145.79,144.07,703.45,42.74,571.03,246.5,31.15,848.68,4036.05,4884.7300000000005
2023-08-04,3090.6,89.39,75.51,1.11,0.0,0.0,0.0,3256.61,145.52,725.18,42.29,456.85,270.96,33.15,760.96,4169.6,4930.56
2023-08-05,3117.25,87.2,83.2,1.11,0.0,0.0,0.0,3288.76,148.63,715.78,42.33,425.37,298.33,32.42,756.12,4195.5,4951.62
2023-08-06,2918.15,78.01,72.15,1.11,0.0,0.0,0.0,3069.42,149.07,686.34,43.31,522.77,295.55,32.96,851.28,3948.14,4799.42
2023-08-07,2966.87,86.19,83.79,1.11,0.0,0.0,0.0,3137.96,150.2,731.95,41.17,547.48,280.56,33.56,861.6,4061.28,4922.88
2023-08-08,3145.33,89.27,87.19,1.11,0.0,0.0,0.0,3322.9,147.95,758.47,41.66,466.32,271.4,33.83,771.55,4270.98,5042.53
2023-08-09,3290.08,75.93,116.02,1.11,0.0,0.0,0.0,3483.14,146.8,750.84,41.74,381.4,281.07,31.94,694.41,4422.52,5116.93
2023-08-10,3388.11,75.53,143.6,1.11,0.0,0.0,0.0,3608.35,148.8,743.96,40.61,324.68,281.05,31.62,637.35,4541.72,5179.070000000001
2023-08-11,3495.25,76.97,148.09,1.11,0.0,0.0,0.0,3721.42,149.39,752.81,30.83,265.26,290.38,31.5,587.14,4654.45,5241.59
2023-08-12,3404.73,77.98,125.87,1.11,0.0,0.0,0.0,3609.69,149.81,711.53,38.05,403.51,296.78,29.35,729.64,4509.08,5238.72
2023-08-13,3287.83,76.82,97.5,1.11,0.0,0.0,0.0,3463.26,149.61,692.15,38.74,463.83,295.44,28.44,787.71,4343.76,5131.47
2023-08-14,3444.62,77.93,114.39,1.11,0.0,0.0,0.0,3638.05,149.52,700.03,39.73,384.32,274.63,26.38,685.33,4527.33,5212.66
2023-08-15,3428.44,77.14,85.65,1.11,0.0,0.0,0.0,3592.34,149.29,712.45,41.58,282.96,280.52,24.41,587.89,4495.66,5083.55
2023-08-16,3535.06,72.32,120.91,1.11,0.0,0.0,0.0,3729.4,148.84,727.27,42.55,296.4,305.64,26.41,628.45,4648.06,5276.51
2023-08-17,3524.68,73.08,141.36,1.11,0.0,0.0,0.0,3740.23,149.54,718.43,41.31,419.62,296.08,20.81,736.51,4649.51,5386.02
2023-08-18,3507.51,74.56,128.49,1.11,0.0,0.0,0.0,3711.67,150.03,703.24,42.24,437.31,277.55,29.28,744.14,4607.18,5351.320000000001
2023-08-19,3431.41,73.59,120.82,1.11,0.0,0.0,0.0,3626.93,148.06,687.77,42.45,411.62,254.42,27.21,693.25,4505.21,5198.46
2023-08-20,3441.89,73.96,93.24,1.11,0.0,0.0,0.0,3610.2,129.5,686.44,41.88,325.41,256.86,26.2,608.47,4468.02,5076.490000000001
2023-08-21,3532.55,75.85,125.85,1.11,0.0,0.0,0.0,3735.36,123.95,745.63,42.02,237.07,302.48,27.76,567.31,4646.96,5214.27
2023-08-22,3510.1,76.7,174.75,1.11,0.0,0.0,0.0,3762.66,125.52,751.65,44.69,273.55,297.75,24.14,595.44,4684.52,5279.960000000001
2023-08-23,3326.25,79.45,138.41,1.11,0.0,0.0,0.0,3545.22,126.46,687.02,43.05,413.67,284.49,28.45,726.61,4401.75,5128.36
2023-08-24,3308.66,75.24,126.97,1.11,0.0,0.0,0.0,3511.98,126.54,673.76,41.48,438.59,292.09,26.79,757.47,4353.76,5111.2300000000005
2023-08-25,3421.64,77.23,117.03,1.11,0.0,0.0,0.0,3617.01,126.52,692.58,41.74,391.33,301.41,25.65,718.39,4477.85,5196.240000000001
2023-08-26,3485.11,77.24,118.97,1.11,0.0,0.0,0.0,3682.43,121.36,675.94,41.1,336.45,291.43,25.91,653.79,4520.83,5174.62
2023-08-27,3420.8,75.11,103.2,1.11,0.0,0.0,0.0,3600.22,122.13,653.0,40.68,376.28,308.33,25.27,709.88,4416.03,5125.91
2023-08-28,3477.16,70.45,114.85,1.11,0.0,0.0,0.0,3663.57,121.82,658.82,42.04,446.72,318.71,25.56,790.99,4486.25,5277.24
2023-08-29,3645.87,76.47,136.46,1.11,0.0,0.0,0.0,3859.91,123.1,709.92,41.99,273.2,314.4,23.38,610.98,4734.92,5345.9
2023-08-30,3715.08,76.28,151.96,1.11,0.0,0.0,0.0,3944.43,129.34,709.09,40.39,146.5,319.09,18.92,484.51,4823.25,5307.76
2023-08-31,3763.78,76.96,160.19,1.11,0.0,0.0,0.0,4002.04,143.5,695.36,42.24,127.33,320.33,19.33,466.99,4883.14,5350.13
2023-09-01,3704.865,86.745,157.48,1.11,0.0,0.0,0.0,3950.2,135.815,648.565,41.69,124.72,321.7,24.44,470.86,4776.27,5247.13
2023-09-02,3753.25,82.24,203.9,1.11,0.0,0.0,0.0,4040.5,128.07,658.41,41.14,230.24,317.4,25.96,573.6,4868.12,5441.72
2023-09-03,3645.95,96.53,154.77,1.11,0.0,0.0,0.0,3898.36,128.13,601.77,41.14,269.28,295.53,24.21,589.02,4669.4,5258.42
2023-09-04,3586.12,97.37,162.73,1.11,0.0,0.0,0.0,3847.33,128.05,588.54,39.83,363.64,262.73,23.04,649.41,4603.75,5253.16
2023-09-05,3650.3,99.7,156.08,1.11,0.0,0.0,0.0,3907.19,131.47,579.04,36.35,296.78,253.44,17.65,567.87,4654.05,5221.92
2023-09-06,3610.69,96.46,140.47,1.11,0.0,0.0,0.0,3848.73,132.79,528.36,32.83,308.59,296.79,23.13,628.51,4542.71,5171.22
2023-09-07,3422.65,83.69,104.99,1.11,0.0,0.0,0.0,3612.44,147.36,510.45,31.32,424.65,284.31,24.68,733.64,4301.57,5035.21
2023-09-08,3336.66,77.12,90.53,1.11,0.0,0.0,0.0,3505.42,157.81,503.73,33.08,440.51,269.05,27.27,736.83,4200.04,4936.87
2023-09-09,3256.68,77.73,76.89,1.11,0.0,0.0,0.0,3412.41,158.97,509.48,30.63,465.38,277.41,24.86,767.65,4111.49,4879.139999999999
2023-09-10,3098.9,77.31,74.91,1.11,0.0,0.0,0.0,3252.23,159.11,492.52,32.12,501.1,276.37,24.95,802.42,3935.98,4738.4
2023-09-11,3318.71,80.17,79.65,1.11,0.0,0.0,0.0,3479.64,158.92,514.37,31.33,468.27,284.75,19.17,772.19,4184.26,4956.450000000001
2023-09-12,3485.01,81.32,81.14,1.11,0.0,0.0,0.0,3648.58,158.4,541.65,33.87,406.66,300.67,24.89,732.22,4382.5,5114.72
2023-09-13,3620.7,80.21,76.51,1.11,0.0,0.0,0.0,3778.53,152.77,551.47,32.29,349.76,291.85,25.0,666.61,4515.06,5181.67
2023-09-14,3758.91,83.39,85.4,1.11,0.0,0.0,0.0,3928.81,152.75,556.43,27.21,287.36,258.07,25.7,571.13,4665.2,5236.33
2023-09-15,3631.13,82.68,84.94,1.11,0.0,0.0,0.0,3799.86,152.87,557.52,27.87,277.52,260.36,24.84,562.72,4538.12,5100.84
2023-09-16,3401.99,77.76,72.18,1.11,0.0,0.0,0.0,3553.04,153.31,539.1,23.03,372.91,270.71,26.15,669.77,4268.48,4938.25
2023-09-17,3079.96,70.31,67.35,1.11,0.0,0.0,0.0,3218.73,153.59,497.44,22.09,364.78,254.41,24.87,644.06,3891.85,4535.91
2023-09-18,3167.48,72.74,64.75,1.11,0.0,0.0,0.0,3306.08,157.68,554.27,20.86,319.185,227.93,25.05,572.165,4038.89,4611.055
2023-09-19,3276.05,72.6,69.54,1.11,0.0,0.0,0.0,3419.3,157.81,578.15,20.81,281.07,248.38,25.4,554.85,4176.07,4730.92
2023-09-20,3432.36,70.86,82.22,1.11,0.0,0.0,0.0,3586.55,157.41,572.18,19.41,239.83,277.97,24.72,542.52,4335.55,4878.07
2023-09-21,3495.16,77.66,108.4,1.11,0.0,0.0,0.0,3682.33,157.62,567.11,31.7,182.92,272.86,24.08,479.86,4438.76,4918.62
2023-09-22,3466.81,69.83,104.04,1.11,0.0,0.0,0.0,3641.79,157.79,558.21,34.82,149.0,280.35,23.51,452.86,4392.61,4845.469999999999
2023-09-23,3282.38,69.13,67.51,1.11,0.0,0.0,0.0,3420.13,157.56,558.01,37.17,189.3,295.68,22.94,507.92,4172.87,4680.79
2023-09-24,3058.85,73.68,57.7,1.11,0.0,0.0,0.0,3191.34,153.72,527.28,38.28,232.098,277.71,26.43,536.238,3910.62,4446.858
2023-09-25,3250.36,78.62,65.73,1.11,0.0,0.0,0.0,3395.82,152.62,544.68,38.33,175.52,290.4,25.87,491.79,4131.45,4623.24
2023-09-26,3450.98,85.35,70.88,1.11,0.0,0.0,0.0,3608.32,152.52,542.13,34.25,150.15,287.88,25.32,463.35,4337.22,4800.570000000001
2023-09-27,3500.18,86.8,80.6,1.11,0.0,0.0,0.0,3668.69,153.42,533.23,28.61,169.99,279.07,23.56,472.62,4383.95,4856.57
2023-09-28,3494.76,84.26,69.11,1.11,0.0,0.0,0.0,3649.24,158.25,504.25,26.0,191.38,296.41,25.03,512.82,4337.74,4850.5599999999995
2023-09-29,3526.34,86.09,77.57,1.11,0.0,0.0,0.0,3691.11,148.89,464.0,24.52,201.38,296.98,25.02,523.38,4328.52,4851.900000000001
2023-09-30,3443.8,80.84,75.16,1.11,0.0,0.0,0.0,3600.91,154.05,445.79,23.26,219.01,295.65,24.0,538.66,4224.01,4762.67
2023-10-01,3251.91,82.05,66.93,1.11,0.0,0.0,0.0,3402.0,158.73,424.26,20.28,259.54,283.86,23.33,566.73,4005.27,4572.0
2023-10-02,3194.57,87.71,63.27,1.11,0.0,0.0,0.0,3346.66,158.92,439.89,25.83,220.48,289.54,25.45,535.47,3971.3,4506.77
2023-10-03,3362.03,86.5,70.92,1.11,0.0,0.0,0.0,3520.56,154.32,443.07,28.97,181.41,319.2,23.38,523.99,4146.92,4670.91
2023-10-04,3460.49,79.58,75.11,1.11,0.0,0.0,0.0,3616.29,137.6,441.57,30.99,177.33,322.97,20.82,521.12,4226.45,4747.57
2023-10-05,3496.73,78.96,101.73,1.11,0.0,0.0,0.0,3678.53,143.78,426.77,40.98,176.33,326.23,19.77,522.33,4290.06,4812.39
2023-10-06,3546.87,79.54,120.5,1.11,0.0,0.0,0.0,3748.02,134.28,439.19,37.28,189.44,333.54,18.93,541.91,4358.77,4900.68
2023-10-07,3594.6,74.43,132.25,1.11,0.0,0.0,0.0,3802.39,123.14,454.85,34.83,145.29,328.81,19.94,494.04,4415.21,4909.25
2023-10-08,3611.44,68.77,123.67,1.11,0.0,0.0,0.0,3804.99,130.12,421.93,34.34,125.17,322.5,20.43,468.1,4391.38,4859.4800000000005
2023-10-09,3682.65,64.18,170.21,1.11,0.0,0.0,0.0,3918.15,145.64,432.65,30.85,142.71,315.88,19.95,478.54,4527.29,5005.83
2023-10-10,3700.42,68.8,203.44,1.11,0.0,0.0,0.0,3973.77,146.91,434.95,26.77,131.79,313.21,18.44,463.44,4582.4,5045.839999999999
2023-10-11,3767.07,69.55,200.3,1.11,0.0,0.0,0.0,4038.03,147.04,441.11,27.3,79.38,307.26,16.71,403.35,4653.48,5056.83
2023-10-12,3761.86,70.24,181.29,1.11,0.0,0.0,0.0,4014.5,147.33,428.46,25.84,86.26,309.71,17.01,412.98,4616.13,5029.110000000001
2023-10-13,3765.18,78.7,185.45,1.11,10.48,0.0,0.0,4040.92,147.16,418.93,23.74,83.67,316.37,17.99,418.03,4630.75,5048.78
2023-10-14,3756.64,85.3,152.97,1.11,14.19,0.0,0.0,4010.21,147.28,402.77,20.05,101.53,303.48,19.12,424.13,4580.31,5004.4400000000005
2023-10-15,3631.03,78.62,111.87,1.11,14.19,0.0,0.0,3836.82,147.35,381.28,18.93,95.1,300.28,17.57,412.95,4384.38,4797.33
2023-10-16,3604.85,83.1,132.5,1.11,0.0,0.0,0.0,3821.56,147.86,425.8,20.12,112.72,247.82,13.75,374.29,4415.34,4789.63
2023-10-17,3521.62,82.32,103.46,1.11,0.0,0.0,0.0,3708.51,147.57,377.51,19.82,98.06,277.92,20.4,396.38,4253.41,4649.79
2023-10-18,3620.28,84.39,112.67,1.11,0.0,0.0,0.0,3818.45,148.91,355.57,18.32,76.93,315.68,18.97,411.58,4341.25,4752.83
2023-10-19,3692.28,84.64,107.55,1.11,0.0,0.0,0.0,3885.58,149.34,344.1,17.07,61.39,307.54,19.44,388.37,4396.09,4784.46
2023-10-20,3691.87,86.62,105.21,1.11,0.0,0.0,0.0,3884.81,149.11,333.7,15.26,73.58,303.38,16.71,393.67,4382.88,4776.55
2023-10-21,3634.89,94.52,95.25,1.11,0.0,0.0,0.0,3825.77,148.11,320.14,12.77,74.14,305.67,18.97,398.78,4306.79,4705.57
2023-10-22,3528.21,99.6,75.85,1.11,0.0,0.0,0.0,3704.77,149.3,304.36,13.28,76.86,299.88,19.31,396.05,4171.71,4567.76
2023-10-23,3478.97,98.07,75.85,1.11,0.0,0.0,0.0,3654.0,143.9,298.62,11.57,87.86,311.4,17.51,416.77,4108.09,4524.860000000001
2023-10-24,3380.89,95.3,56.05,1.11,0.0,0.0,0.0,3533.35,143.71,296.58,11.05,70.33,312.38,19.18,401.89,3984.69,4386.58
2023-10-25,3548.95,94.98,69.01,1.11,0.0,0.0,0.0,3714.05,139.56,304.07,11.15,69.0,314.22,19.43,402.65,4168.83,4571.48
2023-10-26,3670.32,96.42,68.11,1.11,0.0,0.0,0.0,3835.96,138.19,309.37,9.79,77.5,318.52,20.21,416.23,4293.31,4709.540000000001
2023-10-27,3673.82,96.12,73.27,1.11,0.0,0.0,0.0,3844.32,138.25,296.72,8.89,83.48,316.13,20.36,419.97,4288.18,4708.150000000001
2023-10-28,3676.16,99.81,57.91,1.11,0.0,0.0,0.0,3834.99,138.27,310.12,8.11,71.85,276.96,18.28,367.09,4291.49,4658.58
2023-10-29,3556.96,98.33,46.61,1.11,0.0,0.0,0.0,3703.01,138.69,269.44,8.06,75.75,288.6,22.63,386.98,4119.2,4506.18
2023-10-30,3605.34,99.4,65.14,1.11,0.0,0.0,0.0,3770.99,139.02,291.63,11.2,96.75,274.03,22.62,393.4,4212.84,4606.24
2023-10-31,3659.85,97.0,61.02,1.11,0.0,0.0,0.0,3818.98,139.06,300.77,7.02,103.77,264.79,23.64,392.2,4265.83,4658.03
2023-11-01,3689.59,96.98,66.28,1.11,0.0,0.0,0.0,3853.96,139.38,272.87,7.14,79.07,263.85,23.17,366.09,4273.35,4639.4400000000005
2023-11-02,3690.78,99.96,64.51,1.11,0.0,0.0,0.0,3856.36,139.05,280.33,6.67,70.04,275.14,24.14,369.32,4282.41,4651.73
2023-11-03,3709.32,85.91,64.91,1.11,0.0,0.0,0.0,3861.25,142.19,268.36,6.33,73.66,259.41,23.8,356.87,4278.13,4635.0
2023-11-04,3660.96,84.35,64.76,1.11,0.0,0.0,0.0,3811.18,141.75,262.97,6.19,75.39,252.6,22.96,350.95,4222.09,4573.04
2023-11-05,3477.15,89.77,50.5,1.11,0.0,0.0,0.0,3618.53,142.15,237.09,5.36,78.75,257.01,24.14,359.9,4003.13,4363.03
2023-11-06,3539.37,99.54,57.7,1.11,0.0,0.0,0.0,3697.72,142.86,244.67,6.86,66.56,251.44,26.21,344.21,4092.11,4436.32
2023-11-07,3547.51,106.48,59.25,1.11,0.0,0.0,0.0,3714.35,141.69,256.93,10.39,52.54,240.82,27.04,320.4,4123.36,4443.759999999999
2023-11-08,3566.77,104.48,61.7,1.11,0.0,0.0,0.0,3734.06,143.97,258.25,7.31,46.71,227.88,28.13,302.72,4143.59,4446.31
2023-11-09,3560.19,100.51,57.22,1.11,0.0,0.0,0.0,3719.03,146.52,247.26,8.57,46.58,224.05,25.91,296.54,4121.38,4417.92
2023-11-10,3416.55,96.22,56.44,1.11,0.0,0.0,0.0,3570.32,147.71,241.12,5.57,91.41,270.18,25.4,386.99,3964.72,4351.71
2023-11-11,3153.38,88.53,52.07,1.11,0.0,0.0,0.0,3295.09,147.57,227.02,5.44,185.5,281.57,27.12,494.19,3675.12,4169.3099999999995
2023-11-12,2818.66,86.49,46.07,1.11,0.0,0.0,0.0,2952.33,146.5,215.15,3.1,146.83,301.42,28.5,476.75,3317.08,3793.83
2023-11-13,2735.11,88.63,45.48,1.11,0.0,0.0,0.0,2870.33,146.19,213.5,2.41,126.46,272.69,25.0,424.15,3232.43,3656.58
2023-11-14,2948.48,85.98,44.39,1.11,0.0,0.0,0.0,3079.96,144.51,205.34,4.5,124.32,239.33,25.64,389.29,3434.31,3823.6
2023-11-15,3060.46,80.06,44.91,1.11,0.0,0.0,0.0,3186.54,143.24,208.22,5.46,128.49,264.79,25.38,418.66,3543.46,3962.12
2023-11-16,3162.11,87.01,47.83,1.11,0.0,0.0,0.0,3298.06,146.51,223.74,4.86,125.53,277.65,24.83,428.01,3673.17,4101.18
2023-11-17,3268.83,83.98,47.29,1.11,0.0,0.0,0.0,3401.21,146.68,216.56,4.53,148.66,256.33,25.47,430.46,3768.98,4199.44
2023-11-18,3362.68,84.98,47.73,1.11,0.0,0.0,0.0,3496.5,147.7,230.91,4.52,103.79,256.7,26.14,386.63,3879.63,4266.26
2023-11-19,3251.63,86.1,48.24,1.11,0.0,0.0,0.0,3387.08,148.51,207.13,4.49,137.8,234.43,25.64,397.87,3747.21,4145.08
2023-11-20,3316.02,88.87,57.76,1.11,0.0,0.0,0.0,3463.76,148.61,225.39,4.48,162.86,260.95,25.08,448.89,3842.24,4291.13
2023-11-21,3409.77,89.15,58.46,1.11,0.0,0.0,0.0,3558.49,149.1,228.12,4.23,141.73,240.09,25.04,406.86,3939.94,4346.8
2023-11-22,3464.01,84.71,63.06,1.11,0.0,0.0,0.0,3612.89,149.41,234.3,3.54,66.61,243.55,23.68,333.84,4000.14,4333.98
2023-11-23,3442.96,86.23,61.96,1.11,0.0,0.0,0.0,3592.26,144.55,243.21,3.5,54.94,234.81,23.94,313.69,3983.52,4297.21
2023-11-24,3362.78,93.92,64.98,1.11,0.0,0.0,0.0,3522.79,148.23,224.83,3.8,141.6,233.0,25.7,400.3,3899.65,4299.95
2023-11-25,3274.19,99.05,58.98,1.11,0.0,0.0,0.0,3433.33,148.53,205.54,3.62,188.19,223.0,26.22,437.41,3791.02,4228.43
2023-11-26,3081.37,91.19,45.75,1.11,0.0,0.0,0.0,3219.42,148.03,190.04,3.68,218.36,157.04,24.35,399.75,3561.17,3960.92
2023-11-27,3037.56,91.89,49.48,1.11,0.0,0.0,0.0,3180.04,148.54,196.58,3.76,125.22,159.06,25.49,309.77,3528.92,3838.69
2023-11-28,3082.94,91.98,50.94,1.11,0.0,0.0,0.0,3226.97,148.45,185.71,3.33,128.89,208.96,24.96,362.81,3564.46,3927.27
2023-11-29,3126.06,83.26,53.61,1.11,0.0,0.0,0.0,3264.04,148.54,183.76,3.89,130.57,224.15,26.41,381.13,3600.23,3981.36
2023-11-30,3042.65,82.21,58.51,1.11,0.0,0.0,0.0,3184.48,148.72,194.78,4.53,130.48,237.95,24.86,393.29,3532.51,3925.8
